logging_scheme,logging_seed,propensity,assistance_observed
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,True
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,True
randomized,503,0.5,True
randomized,503,0.5,True
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,True
randomized,503,0.5,True
randomized,503,0.5,True
randomized,503,0.5,True
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,True
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,False
randomized,503,0.5,True
uncertainty_selective,101,0.43435305,False
uncertainty_selective,101,0.43291798,True
uncertainty_selective,101,0.43104285,True
uncertainty_selective,101,0.43728593,False
uncertainty_selective,101,0.4309959,True
uncertainty_selective,101,0.63906366,True
uncertainty_selective,101,0.4360302,True
uncertainty_selective,101,0.4318021,False
uncertainty_selective,101,0.43120107,True
uncertainty_selective,101,0.43223768,True
uncertainty_selective,101,0.44562638,False
uncertainty_selective,101,0.4351827,False
uncertainty_selective,101,0.43236294,False
uncertainty_selective,101,0.43349773,True
uncertainty_selective,101,0.43440768,True
uncertainty_selective,101,0.45222545,False
uncertainty_selective,101,0.4345569,False
uncertainty_selective,101,0.9,False
uncertainty_selective,101,0.64341754,True
uncertainty_selective,101,0.43186477,False
uncertainty_selective,101,0.4321404,True
uncertainty_selective,101,0.44300222,False
uncertainty_selective,101,0.4313895,False
uncertainty_selective,101,0.43167493,True
uncertainty_selective,101,0.44716302,True
uncertainty_selective,101,0.46940535,True
uncertainty_selective,101,0.454366,False
uncertainty_selective,101,0.43213612,False
uncertainty_selective,101,0.43465286,True
uncertainty_selective,101,0.431542,False
uncertainty_selective,101,0.4326332,False
uncertainty_selective,101,0.43153846,False
uncertainty_selective,101,0.54443526,True
uncertainty_selective,101,0.54570705,True
uncertainty_selective,101,0.48584306,False
uncertainty_selective,101,0.43517673,False
uncertainty_selective,101,0.45028096,True
uncertainty_selective,101,0.73014146,True
uncertainty_selective,101,0.4412181,True
uncertainty_selective,101,0.59064037,False
uncertainty_selective,101,0.68841416,False
uncertainty_selective,101,0.431829,True
uncertainty_selective,101,0.43386322,True
uncertainty_selective,101,0.4375239,False
uncertainty_selective,101,0.45071244,True
uncertainty_selective,101,0.4393697,False
uncertainty_selective,101,0.43165374,False
uncertainty_selective,101,0.4335076,True
uncertainty_selective,101,0.4315936,True
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.44934663,False
uncertainty_selective,101,0.43307555,False
uncertainty_selective,101,0.49722293,False
uncertainty_selective,101,0.45479944,True
uncertainty_selective,101,0.5868176,False
uncertainty_selective,101,0.68562984,True
uncertainty_selective,101,0.5364235,True
uncertainty_selective,101,0.7034671,True
uncertainty_selective,101,0.43758675,True
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.4324402,True
uncertainty_selective,101,0.44127208,False
uncertainty_selective,101,0.4330452,True
uncertainty_selective,101,0.430993,False
uncertainty_selective,101,0.43124625,False
uncertainty_selective,101,0.44886282,True
uncertainty_selective,101,0.43303904,True
uncertainty_selective,101,0.43142366,True
uncertainty_selective,101,0.43229005,True
uncertainty_selective,101,0.43216357,False
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.43249854,False
uncertainty_selective,101,0.45213073,True
uncertainty_selective,101,0.63860476,False
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.8321074,True
uncertainty_selective,101,0.43131813,False
uncertainty_selective,101,0.9,False
uncertainty_selective,101,0.9,False
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.4336629,False
uncertainty_selective,101,0.43184087,True
uncertainty_selective,101,0.43143165,True
uncertainty_selective,101,0.51577467,False
uncertainty_selective,101,0.4320531,False
uncertainty_selective,101,0.4310462,False
uncertainty_selective,101,0.469456,False
uncertainty_selective,101,0.4318909,True
uncertainty_selective,101,0.4334714,True
uncertainty_selective,101,0.4322697,False
uncertainty_selective,101,0.7105397,False
uncertainty_selective,101,0.4312014,False
uncertainty_selective,101,0.82001424,True
uncertainty_selective,101,0.4412996,True
uncertainty_selective,101,0.43158436,True
uncertainty_selective,101,0.46219334,True
uncertainty_selective,101,0.4375628,False
uncertainty_selective,101,0.4329575,False
uncertainty_selective,101,0.44114926,False
uncertainty_selective,101,0.5249044,True
uncertainty_selective,101,0.43277308,False
uncertainty_selective,101,0.43284133,False
uncertainty_selective,101,0.4327169,False
uncertainty_selective,101,0.45196828,True
uncertainty_selective,101,0.54276365,True
uncertainty_selective,101,0.5422412,True
uncertainty_selective,101,0.48154756,False
uncertainty_selective,101,0.81416404,True
uncertainty_selective,101,0.43287477,False
uncertainty_selective,101,0.43343502,False
uncertainty_selective,101,0.44752392,True
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.50003904,True
uncertainty_selective,101,0.47463658,False
uncertainty_selective,101,0.43643525,True
uncertainty_selective,101,0.4342298,False
uncertainty_selective,101,0.4475249,True
uncertainty_selective,101,0.4907697,True
uncertainty_selective,101,0.43686193,False
uncertainty_selective,101,0.46119982,True
uncertainty_selective,101,0.43247956,False
uncertainty_selective,101,0.43090618,False
uncertainty_selective,101,0.4314404,False
uncertainty_selective,101,0.4320869,False
uncertainty_selective,101,0.48937735,False
uncertainty_selective,101,0.47507077,False
uncertainty_selective,101,0.43176365,True
uncertainty_selective,101,0.44655693,False
uncertainty_selective,101,0.45185664,True
uncertainty_selective,101,0.53308845,False
uncertainty_selective,101,0.4378585,True
uncertainty_selective,101,0.4422935,True
uncertainty_selective,101,0.43675932,True
uncertainty_selective,101,0.44847924,False
uncertainty_selective,101,0.46178398,True
uncertainty_selective,101,0.48113406,True
uncertainty_selective,101,0.43100867,False
uncertainty_selective,101,0.630783,True
uncertainty_selective,101,0.4833761,True
uncertainty_selective,101,0.63877225,False
uncertainty_selective,101,0.43354356,True
uncertainty_selective,101,0.43149716,True
uncertainty_selective,101,0.43111795,True
uncertainty_selective,101,0.43179822,True
uncertainty_selective,101,0.431373,True
uncertainty_selective,101,0.43175033,False
uncertainty_selective,101,0.5878645,True
uncertainty_selective,101,0.7268652,True
uncertainty_selective,101,0.43510124,False
uncertainty_selective,101,0.43521112,True
uncertainty_selective,101,0.4340993,True
uncertainty_selective,101,0.62891185,True
uncertainty_selective,101,0.43768626,True
uncertainty_selective,101,0.50816995,True
uncertainty_selective,101,0.52182925,False
uncertainty_selective,101,0.4340261,False
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.43277803,False
uncertainty_selective,101,0.62154084,False
uncertainty_selective,101,0.44613954,False
uncertainty_selective,101,0.5681112,False
uncertainty_selective,101,0.43190524,False
uncertainty_selective,101,0.43207508,True
uncertainty_selective,101,0.5066036,True
uncertainty_selective,101,0.43911538,True
uncertainty_selective,101,0.578974,True
uncertainty_selective,101,0.4312214,False
uncertainty_selective,101,0.43146655,True
uncertainty_selective,101,0.46570176,False
uncertainty_selective,101,0.4354267,True
uncertainty_selective,101,0.4361519,True
uncertainty_selective,101,0.4331272,True
uncertainty_selective,101,0.5167723,False
uncertainty_selective,101,0.43235594,False
uncertainty_selective,101,0.4964039,True
uncertainty_selective,101,0.43352485,True
uncertainty_selective,101,0.62347144,False
uncertainty_selective,101,0.43146384,True
uncertainty_selective,101,0.43244973,False
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.43199244,False
uncertainty_selective,101,0.43184146,False
uncertainty_selective,101,0.45079455,True
uncertainty_selective,101,0.431555,True
uncertainty_selective,101,0.51276857,True
uncertainty_selective,101,0.4315378,True
uncertainty_selective,101,0.4313468,False
uncertainty_selective,101,0.43164557,False
uncertainty_selective,101,0.43448108,False
uncertainty_selective,101,0.43297094,True
uncertainty_selective,101,0.46315998,False
uncertainty_selective,101,0.44054845,False
uncertainty_selective,101,0.432424,False
uncertainty_selective,101,0.46400964,True
uncertainty_selective,101,0.61710966,True
uncertainty_selective,101,0.49962437,True
uncertainty_selective,101,0.8755151,True
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.43393508,False
uncertainty_selective,101,0.45518917,False
uncertainty_selective,101,0.44874772,True
uncertainty_selective,101,0.44657996,False
uncertainty_selective,101,0.4311048,False
uncertainty_selective,101,0.43120298,False
uncertainty_selective,101,0.43318528,False
uncertainty_selective,101,0.43266964,True
uncertainty_selective,101,0.43168423,False
uncertainty_selective,101,0.9,True
uncertainty_selective,101,0.4319517,False
uncertainty_selective,101,0.4323955,False
uncertainty_selective,101,0.43204516,False
uncertainty_selective,101,0.43310806,True
uncertainty_selective,101,0.44278464,False
uncertainty_selective,101,0.497694,True
uncertainty_selective,101,0.44594678,False
uncertainty_selective,101,0.44590223,True
uncertainty_selective,101,0.5487618,False
uncertainty_selective,101,0.46958038,False
uncertainty_selective,101,0.432463,False
uncertainty_selective,101,0.4327577,False
uncertainty_selective,101,0.4338229,True
uncertainty_selective,101,0.44322392,False
uncertainty_selective,101,0.43517563,False
uncertainty_selective,101,0.43104815,False
uncertainty_selective,101,0.44491553,False
uncertainty_selective,101,0.43085688,False
uncertainty_selective,101,0.53145623,True
uncertainty_selective,101,0.4309353,True
uncertainty_selective,101,0.4450766,True
uncertainty_selective,101,0.43545723,False
uncertainty_selective,101,0.4311833,True
uncertainty_selective,101,0.43131635,False
uncertainty_selective,101,0.528601,False
uncertainty_selective,101,0.43266755,False
uncertainty_selective,101,0.43393114,True
uncertainty_selective,101,0.52964246,True
uncertainty_selective,101,0.5097557,False
uncertainty_selective,101,0.43474662,True
uncertainty_selective,101,0.5530508,True
uncertainty_selective,101,0.43578935,True
uncertainty_selective,211,0.43672982,False
uncertainty_selective,211,0.43347076,False
uncertainty_selective,211,0.4346684,False
uncertainty_selective,211,0.44006443,False
uncertainty_selective,211,0.4403188,True
uncertainty_selective,211,0.43638054,False
uncertainty_selective,211,0.43785357,True
uncertainty_selective,211,0.43429115,False
uncertainty_selective,211,0.43365845,False
uncertainty_selective,211,0.43474972,False
uncertainty_selective,211,0.44884518,True
uncertainty_selective,211,0.43785018,True
uncertainty_selective,211,0.43488163,False
uncertainty_selective,211,0.43607628,False
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.45552623,False
uncertainty_selective,211,0.43570969,True
uncertainty_selective,211,0.43370807,True
uncertainty_selective,211,0.4551523,True
uncertainty_selective,211,0.60817903,True
uncertainty_selective,211,0.43464732,True
uncertainty_selective,211,0.43410832,True
uncertainty_selective,211,0.43482545,False
uncertainty_selective,211,0.43569508,True
uncertainty_selective,211,0.54009646,False
uncertainty_selective,211,0.43689078,False
uncertainty_selective,211,0.4542865,False
uncertainty_selective,211,0.43390098,False
uncertainty_selective,211,0.4358386,True
uncertainty_selective,211,0.4385784,False
uncertainty_selective,211,0.43516612,True
uncertainty_selective,211,0.46205318,False
uncertainty_selective,211,0.4440115,False
uncertainty_selective,211,0.44646055,True
uncertainty_selective,211,0.4590228,False
uncertainty_selective,211,0.6715876,False
uncertainty_selective,211,0.43334395,True
uncertainty_selective,211,0.51931465,False
uncertainty_selective,211,0.4442042,False
uncertainty_selective,211,0.44477957,False
uncertainty_selective,211,0.43432426,False
uncertainty_selective,211,0.44844514,True
uncertainty_selective,211,0.6362724,True
uncertainty_selective,211,0.44307867,True
uncertainty_selective,211,0.43462127,False
uncertainty_selective,211,0.5105401,True
uncertainty_selective,211,0.4620405,False
uncertainty_selective,211,0.43608665,True
uncertainty_selective,211,0.43433467,True
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.4369181,False
uncertainty_selective,211,0.5863303,False
uncertainty_selective,211,0.46898016,False
uncertainty_selective,211,0.50028765,True
uncertainty_selective,211,0.4423553,True
uncertainty_selective,211,0.43377736,True
uncertainty_selective,211,0.43550563,True
uncertainty_selective,211,0.7175697,False
uncertainty_selective,211,0.43850887,True
uncertainty_selective,211,0.701569,True
uncertainty_selective,211,0.43627542,False
uncertainty_selective,211,0.4358602,True
uncertainty_selective,211,0.43408424,False
uncertainty_selective,211,0.4338293,False
uncertainty_selective,211,0.4395543,True
uncertainty_selective,211,0.4522524,True
uncertainty_selective,211,0.6003574,True
uncertainty_selective,211,0.43418327,True
uncertainty_selective,211,0.43767333,False
uncertainty_selective,211,0.43380487,True
uncertainty_selective,211,0.4357847,True
uncertainty_selective,211,0.43666103,False
uncertainty_selective,211,0.46276486,False
uncertainty_selective,211,0.4830954,False
uncertainty_selective,211,0.44551438,False
uncertainty_selective,211,0.51957226,False
uncertainty_selective,211,0.49646124,False
uncertainty_selective,211,0.47785097,True
uncertainty_selective,211,0.5731941,True
uncertainty_selective,211,0.43746126,True
uncertainty_selective,211,0.43625018,True
uncertainty_selective,211,0.43999833,False
uncertainty_selective,211,0.43412882,True
uncertainty_selective,211,0.48139143,False
uncertainty_selective,211,0.73041767,True
uncertainty_selective,211,0.4645506,False
uncertainty_selective,211,0.46929267,False
uncertainty_selective,211,0.43901107,True
uncertainty_selective,211,0.43927687,False
uncertainty_selective,211,0.4339173,True
uncertainty_selective,211,0.44838,False
uncertainty_selective,211,0.43644482,False
uncertainty_selective,211,0.44889858,False
uncertainty_selective,211,0.51321465,True
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.4594965,False
uncertainty_selective,211,0.46820253,True
uncertainty_selective,211,0.43363732,False
uncertainty_selective,211,0.60709596,True
uncertainty_selective,211,0.45182857,True
uncertainty_selective,211,0.44098133,False
uncertainty_selective,211,0.4365594,True
uncertainty_selective,211,0.4352955,False
uncertainty_selective,211,0.4530613,True
uncertainty_selective,211,0.59467113,True
uncertainty_selective,211,0.48089564,False
uncertainty_selective,211,0.48665205,False
uncertainty_selective,211,0.60079986,False
uncertainty_selective,211,0.43717745,True
uncertainty_selective,211,0.4921399,True
uncertainty_selective,211,0.45084286,True
uncertainty_selective,211,0.43562302,False
uncertainty_selective,211,0.50609815,False
uncertainty_selective,211,0.4675579,False
uncertainty_selective,211,0.43435696,False
uncertainty_selective,211,0.6242275,True
uncertainty_selective,211,0.45563048,True
uncertainty_selective,211,0.46086857,False
uncertainty_selective,211,0.4534789,False
uncertainty_selective,211,0.4341374,False
uncertainty_selective,211,0.43424207,True
uncertainty_selective,211,0.434091,False
uncertainty_selective,211,0.43391037,True
uncertainty_selective,211,0.43366462,True
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.8455102,True
uncertainty_selective,211,0.43480137,False
uncertainty_selective,211,0.4778813,False
uncertainty_selective,211,0.45799008,True
uncertainty_selective,211,0.4361892,False
uncertainty_selective,211,0.44361714,True
uncertainty_selective,211,0.44533637,True
uncertainty_selective,211,0.45312905,False
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.48588794,False
uncertainty_selective,211,0.44772816,True
uncertainty_selective,211,0.48903757,True
uncertainty_selective,211,0.6427455,False
uncertainty_selective,211,0.4885756,False
uncertainty_selective,211,0.43418103,False
uncertainty_selective,211,0.4361245,True
uncertainty_selective,211,0.44220287,True
uncertainty_selective,211,0.5558504,True
uncertainty_selective,211,0.43335602,False
uncertainty_selective,211,0.43334377,True
uncertainty_selective,211,0.43336484,False
uncertainty_selective,211,0.6286977,False
uncertainty_selective,211,0.5978746,False
uncertainty_selective,211,0.51622206,True
uncertainty_selective,211,0.4378801,False
uncertainty_selective,211,0.43670955,True
uncertainty_selective,211,0.4501596,True
uncertainty_selective,211,0.4898764,False
uncertainty_selective,211,0.5146433,True
uncertainty_selective,211,0.52898926,False
uncertainty_selective,211,0.43663254,False
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.6023387,False
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.43578625,True
uncertainty_selective,211,0.433932,True
uncertainty_selective,211,0.43439972,True
uncertainty_selective,211,0.4348765,False
uncertainty_selective,211,0.43378043,False
uncertainty_selective,211,0.4438724,False
uncertainty_selective,211,0.58883363,False
uncertainty_selective,211,0.43497378,False
uncertainty_selective,211,0.43374532,False
uncertainty_selective,211,0.43949968,False
uncertainty_selective,211,0.4500142,False
uncertainty_selective,211,0.8809845,True
uncertainty_selective,211,0.43538296,False
uncertainty_selective,211,0.49725005,False
uncertainty_selective,211,0.43835166,False
uncertainty_selective,211,0.45481652,False
uncertainty_selective,211,0.43610957,True
uncertainty_selective,211,0.43367562,True
uncertainty_selective,211,0.43393508,False
uncertainty_selective,211,0.43497297,False
uncertainty_selective,211,0.4378008,False
uncertainty_selective,211,0.43471262,True
uncertainty_selective,211,0.4343326,False
uncertainty_selective,211,0.43376264,True
uncertainty_selective,211,0.43403104,False
uncertainty_selective,211,0.54786307,False
uncertainty_selective,211,0.49411196,True
uncertainty_selective,211,0.43461725,False
uncertainty_selective,211,0.43617108,True
uncertainty_selective,211,0.43711153,False
uncertainty_selective,211,0.437001,False
uncertainty_selective,211,0.43497306,False
uncertainty_selective,211,0.43384403,True
uncertainty_selective,211,0.43374544,False
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.62274355,True
uncertainty_selective,211,0.4595344,False
uncertainty_selective,211,0.88844866,True
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.43777525,False
uncertainty_selective,211,0.44241965,False
uncertainty_selective,211,0.4359901,False
uncertainty_selective,211,0.55180293,False
uncertainty_selective,211,0.4338959,False
uncertainty_selective,211,0.43366045,False
uncertainty_selective,211,0.43796322,True
uncertainty_selective,211,0.45602736,False
uncertainty_selective,211,0.5289818,True
uncertainty_selective,211,0.43747562,True
uncertainty_selective,211,0.43513092,False
uncertainty_selective,211,0.44620565,True
uncertainty_selective,211,0.43454704,True
uncertainty_selective,211,0.43444565,False
uncertainty_selective,211,0.47677845,False
uncertainty_selective,211,0.6179125,True
uncertainty_selective,211,0.44918248,True
uncertainty_selective,211,0.65316033,True
uncertainty_selective,211,0.5572338,False
uncertainty_selective,211,0.48875898,True
uncertainty_selective,211,0.579829,False
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.43390352,True
uncertainty_selective,211,0.46167144,False
uncertainty_selective,211,0.43328917,True
uncertainty_selective,211,0.44124106,True
uncertainty_selective,211,0.43448782,False
uncertainty_selective,211,0.4334842,False
uncertainty_selective,211,0.50808454,True
uncertainty_selective,211,0.4348958,False
uncertainty_selective,211,0.4405358,True
uncertainty_selective,211,0.4345363,True
uncertainty_selective,211,0.43758824,True
uncertainty_selective,211,0.43599385,False
uncertainty_selective,211,0.5393349,False
uncertainty_selective,211,0.48378152,True
uncertainty_selective,211,0.9,False
uncertainty_selective,211,0.58066064,True
uncertainty_selective,211,0.43598062,False
uncertainty_selective,211,0.9,True
uncertainty_selective,211,0.4838812,False
uncertainty_selective,211,0.49173582,False
uncertainty_selective,307,0.4295994,True
uncertainty_selective,307,0.4192292,True
uncertainty_selective,307,0.42254797,False
uncertainty_selective,307,0.41931486,False
uncertainty_selective,307,0.41928014,True
uncertainty_selective,307,0.57991225,True
uncertainty_selective,307,0.42595714,False
uncertainty_selective,307,0.42231557,True
uncertainty_selective,307,0.5162288,True
uncertainty_selective,307,0.4212576,True
uncertainty_selective,307,0.42010713,False
uncertainty_selective,307,0.41928318,False
uncertainty_selective,307,0.42176908,True
uncertainty_selective,307,0.4284363,False
uncertainty_selective,307,0.9,True
uncertainty_selective,307,0.43430027,False
uncertainty_selective,307,0.4227104,False
uncertainty_selective,307,0.4223708,False
uncertainty_selective,307,0.74385,True
uncertainty_selective,307,0.43873256,False
uncertainty_selective,307,0.42374015,True
uncertainty_selective,307,0.44476,False
uncertainty_selective,307,0.4204126,False
uncertainty_selective,307,0.5462024,True
uncertainty_selective,307,0.66791916,True
uncertainty_selective,307,0.4808132,True
uncertainty_selective,307,0.45364758,False
uncertainty_selective,307,0.4210958,True
uncertainty_selective,307,0.42290553,True
uncertainty_selective,307,0.4201496,False
uncertainty_selective,307,0.42188767,False
uncertainty_selective,307,0.42038462,False
uncertainty_selective,307,0.4650184,False
uncertainty_selective,307,0.9,True
uncertainty_selective,307,0.48221928,False
uncertainty_selective,307,0.4476967,False
uncertainty_selective,307,0.45010284,False
uncertainty_selective,307,0.49250174,False
uncertainty_selective,307,0.59451723,True
uncertainty_selective,307,0.42002407,False
uncertainty_selective,307,0.4242191,False
uncertainty_selective,307,0.42015192,True
uncertainty_selective,307,0.42434993,True
uncertainty_selective,307,0.42228422,False
uncertainty_selective,307,0.42039382,False
uncertainty_selective,307,0.8362007,True
uncertainty_selective,307,0.6068755,True
uncertainty_selective,307,0.44861472,False
uncertainty_selective,307,0.4259148,True
uncertainty_selective,307,0.42085522,True
uncertainty_selective,307,0.42454007,True
uncertainty_selective,307,0.42012158,False
uncertainty_selective,307,0.52544665,False
uncertainty_selective,307,0.47542974,True
uncertainty_selective,307,0.50895303,True
uncertainty_selective,307,0.7973782,True
uncertainty_selective,307,0.58751714,True
uncertainty_selective,307,0.4226849,False
uncertainty_selective,307,0.41934708,True
uncertainty_selective,307,0.46089336,True
uncertainty_selective,307,0.42356685,True
uncertainty_selective,307,0.42293823,True
uncertainty_selective,307,0.42025077,False
uncertainty_selective,307,0.4198652,True
uncertainty_selective,307,0.4219957,False
uncertainty_selective,307,0.42218304,True
uncertainty_selective,307,0.6544933,False
uncertainty_selective,307,0.42040062,False
uncertainty_selective,307,0.41919535,False
uncertainty_selective,307,0.43058783,False
uncertainty_selective,307,0.4228239,False
uncertainty_selective,307,0.4269783,False
uncertainty_selective,307,0.45306924,True
uncertainty_selective,307,0.9,True
uncertainty_selective,307,0.4875528,True
uncertainty_selective,307,0.46148047,False
uncertainty_selective,307,0.8748506,True
uncertainty_selective,307,0.9,True
uncertainty_selective,307,0.44833913,True
uncertainty_selective,307,0.44977048,True
uncertainty_selective,307,0.42513123,True
uncertainty_selective,307,0.42068353,False
uncertainty_selective,307,0.41997385,False
uncertainty_selective,307,0.42040247,True
uncertainty_selective,307,0.83242375,False
uncertainty_selective,307,0.41936016,False
uncertainty_selective,307,0.6026962,False
uncertainty_selective,307,0.41962627,False
uncertainty_selective,307,0.44554988,False
uncertainty_selective,307,0.8664531,True
uncertainty_selective,307,0.8262927,True
uncertainty_selective,307,0.42978352,True
uncertainty_selective,307,0.49853477,False
uncertainty_selective,307,0.4381327,True
uncertainty_selective,307,0.64629793,True
uncertainty_selective,307,0.4293003,False
uncertainty_selective,307,0.41992474,False
uncertainty_selective,307,0.42942858,True
uncertainty_selective,307,0.7067023,False
uncertainty_selective,307,0.51500875,True
uncertainty_selective,307,0.42364487,False
uncertainty_selective,307,0.43594095,False
uncertainty_selective,307,0.42202103,True
uncertainty_selective,307,0.42132503,True
uncertainty_selective,307,0.5517296,False
uncertainty_selective,307,0.76160884,True
uncertainty_selective,307,0.55623037,False
uncertainty_selective,307,0.66956264,True
uncertainty_selective,307,0.42441967,True
uncertainty_selective,307,0.4231654,True
uncertainty_selective,307,0.42540416,True
uncertainty_selective,307,0.4312164,True
uncertainty_selective,307,0.49281654,True
uncertainty_selective,307,0.47116694,True
uncertainty_selective,307,0.42812705,False
uncertainty_selective,307,0.43142778,False
uncertainty_selective,307,0.47095916,False
uncertainty_selective,307,0.42589948,False
uncertainty_selective,307,0.44969702,True
uncertainty_selective,307,0.4547328,True
uncertainty_selective,307,0.42048952,False
uncertainty_selective,307,0.4221299,False
uncertainty_selective,307,0.41913524,True
uncertainty_selective,307,0.45773774,True
uncertainty_selective,307,0.5428839,True
uncertainty_selective,307,0.4737354,True
uncertainty_selective,307,0.42276704,True
uncertainty_selective,307,0.8993922,True
uncertainty_selective,307,0.42294264,False
uncertainty_selective,307,0.42343628,True
uncertainty_selective,307,0.43469936,False
uncertainty_selective,307,0.42250124,True
uncertainty_selective,307,0.42846766,False
uncertainty_selective,307,0.43307963,True
uncertainty_selective,307,0.55084527,True
uncertainty_selective,307,0.49965692,True
uncertainty_selective,307,0.41971245,False
uncertainty_selective,307,0.8266655,True
uncertainty_selective,307,0.48609582,True
uncertainty_selective,307,0.42039722,False
uncertainty_selective,307,0.42333835,True
uncertainty_selective,307,0.42236936,True
uncertainty_selective,307,0.41916057,True
uncertainty_selective,307,0.42055762,False
uncertainty_selective,307,0.42362186,False
uncertainty_selective,307,0.42048135,True
uncertainty_selective,307,0.42184952,False
uncertainty_selective,307,0.6561918,False
uncertainty_selective,307,0.5453081,False
uncertainty_selective,307,0.41960824,True
uncertainty_selective,307,0.42422423,True
uncertainty_selective,307,0.5409415,False
uncertainty_selective,307,0.5355043,False
uncertainty_selective,307,0.9,True
uncertainty_selective,307,0.49473184,True
uncertainty_selective,307,0.4265466,False
uncertainty_selective,307,0.9,True
uncertainty_selective,307,0.6908708,True
uncertainty_selective,307,0.4764413,True
uncertainty_selective,307,0.42385322,False
uncertainty_selective,307,0.63628244,True
uncertainty_selective,307,0.4286533,True
uncertainty_selective,307,0.4209986,False
uncertainty_selective,307,0.5404221,False
uncertainty_selective,307,0.43223006,False
uncertainty_selective,307,0.4472325,True
uncertainty_selective,307,0.419571,False
uncertainty_selective,307,0.42575458,False
uncertainty_selective,307,0.42511493,True
uncertainty_selective,307,0.4263412,True
uncertainty_selective,307,0.8068645,True
uncertainty_selective,307,0.42230314,False
uncertainty_selective,307,0.42099038,True
uncertainty_selective,307,0.48342845,True
uncertainty_selective,307,0.5859587,False
uncertainty_selective,307,0.49800417,True
uncertainty_selective,307,0.6113363,False
uncertainty_selective,307,0.53311986,False
uncertainty_selective,307,0.49757022,False
uncertainty_selective,307,0.4617339,False
uncertainty_selective,307,0.42086694,True
uncertainty_selective,307,0.42062652,True
uncertainty_selective,307,0.4195842,True
uncertainty_selective,307,0.4201703,False
uncertainty_selective,307,0.5928165,False
uncertainty_selective,307,0.42014295,True
uncertainty_selective,307,0.41983882,False
uncertainty_selective,307,0.42958254,False
uncertainty_selective,307,0.44964302,False
uncertainty_selective,307,0.42078626,False
uncertainty_selective,307,0.47077724,False
uncertainty_selective,307,0.43452027,True
uncertainty_selective,307,0.4215544,False
uncertainty_selective,307,0.41980737,False
uncertainty_selective,307,0.6999682,False
uncertainty_selective,307,0.52928567,False
uncertainty_selective,307,0.42126736,False
uncertainty_selective,307,0.6180902,False
uncertainty_selective,307,0.44026303,True
uncertainty_selective,307,0.43288144,False
uncertainty_selective,307,0.42231685,False
uncertainty_selective,307,0.4508513,True
uncertainty_selective,307,0.42124513,True
uncertainty_selective,307,0.4196098,False
uncertainty_selective,307,0.42612323,True
uncertainty_selective,307,0.4240035,True
uncertainty_selective,307,0.63147676,False
uncertainty_selective,307,0.9,False
uncertainty_selective,307,0.42098793,False
uncertainty_selective,307,0.42150894,False
uncertainty_selective,307,0.42095092,True
uncertainty_selective,307,0.4214906,False
uncertainty_selective,307,0.48524588,False
uncertainty_selective,307,0.52619994,False
uncertainty_selective,307,0.7240657,True
uncertainty_selective,307,0.7404069,True
uncertainty_selective,307,0.60669184,True
uncertainty_selective,307,0.42856082,True
uncertainty_selective,307,0.9,True
uncertainty_selective,307,0.42208603,False
uncertainty_selective,307,0.4265549,True
uncertainty_selective,307,0.42096367,False
uncertainty_selective,307,0.42009416,False
uncertainty_selective,307,0.43109295,False
uncertainty_selective,307,0.45187783,False
uncertainty_selective,307,0.44055483,True
uncertainty_selective,307,0.4197106,False
uncertainty_selective,307,0.4214786,True
uncertainty_selective,307,0.41987315,False
uncertainty_selective,307,0.42093465,False
uncertainty_selective,307,0.42168626,True
uncertainty_selective,307,0.41979027,False
uncertainty_selective,307,0.49602467,False
uncertainty_selective,307,0.7660185,False
uncertainty_selective,307,0.509484,True
uncertainty_selective,307,0.8140192,True
